sample	#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Solmac3_v2.0	SMEL4.1_07g010610.1.01	1	663	1	88	13.273	0.13273	26.4	28
Solmac3_v2.0	SMEL4.1_07g018930.1.01	1	1602	7	464	28.9638	0.297753	29.1	17.1
Solmac3_v2.0	SMEL4.1_07g020710.1.01	1	924	6	500	54.1126	0.790043	30.7	33.3
Solmac3_v2.0	SMEL4.1_07g021270.1.01	1	2532	7	632	24.9605	0.306872	30.2	37.4
Solmac3_v2.0	SMEL4.1_07g023250.1.01	1	1311	5	264	20.1373	0.317315	30.7	30.8
Solmac3_v2.0	SMEL4.1_07g024260.1.01	1	627	6	288	45.933	0.550239	28.4	16
Solmac3_v2.0	SMEL4.1_07g024590.1.01	1	393	4	224	56.9975	1.2341	26.3	6.5
Solmac3_v2.0	SMEL4.1_07g024630.1.01	1	1593	7	462	29.0019	0.397991	27.3	32.6
Solmac3_v2.0	SMEL4.1_08g026210.1.01	1	1413	11	683	48.3369	0.579618	29.2	8.18
Solmac3_v2.0	SMEL4.1_08g020760.1.01	1	1374	8	786	57.2052	0.655022	29	35.6
Solmac3_v2.0	SMEL4.1_08g018640.1.01	1	2076	3	332	15.9923	0.159923	29.9	36.7
Solmac3_v2.0	SMEL4.1_08g013340.1.01	1	720	7	208	28.8889	0.572222	28.7	22.9
Solmac3_v2.0	SMEL4.1_08g012940.1.01	1	1446	6	578	39.9723	0.609959	29.4	44
Solmac3_v2.0	SMEL4.1_08g010540.1.01	1	540	5	193	35.7407	0.942593	29.3	27.2
Solmac3_v2.0	SMEL4.1_08g008140.1.01	1	1323	11	598	45.2003	1.09297	27.4	40.5
Solmac3_v2.0	SMEL4.1_08g008050.1.01	1	1104	6	428	38.7681	0.480072	29.1	28
Solmac3_v2.0	SMEL4.1_08g003150.1.01	1	699	2	125	17.8827	0.234621	26.9	22
Solmac3_v2.0	SMEL4.1_08g002510.1.01	1	1659	17	1011	60.9403	1.04159	27.2	31.5
Solmac3_v2.0	SMEL4.1_08g002110.1.01	1	762	2	85	11.1549	0.213911	25.3	24
Solmac3_v2.0	SMEL4.1_08g001630.1.01	1	1029	1	75	7.28863	0.0728863	29.9	2
Solmac3_v2.0	SMEL4.1_08g000300.1.01	1	5190	16	1615	31.1175	0.410983	28.7	30.7
Solmac3_v2.0	SMEL4.1_09g023460.1.01	1	990	2	144	14.5455	0.154545	31.4	24
Solmac3_v2.0	SMEL4.1_09g022780.1.01	1	2349	23	1060	45.1256	0.872712	28.7	22.9
Solmac3_v2.0	SMEL4.1_09g020140.1.01	1	738	8	156	21.1382	0.658537	28.4	22.2
Solmac3_v2.0	SMEL4.1_09g019180.1.01	1	858	26	184	21.4452	1.34266	30	9.85
Solmac3_v2.0	SMEL4.1_09g018500.1.01	1	327	3	250	76.4526	1.10092	30.8	42
Solmac3_v2.0	SMEL4.1_09g015910.1.01	1	960	1	74	7.70833	0.0770833	34.1	24
Solmac3_v2.0	SMEL4.1_09g014780.1.01	1	1224	2	231	18.8725	0.188725	28.6	42.5
Solmac3_v2.0	SMEL4.1_09g012190.1.01	1	1182	8	563	47.6311	0.532995	28	26.8
Solmac3_v2.0	SMEL4.1_09g006270.1.01	1	543	1	67	12.3389	0.123389	31.8	24
Solmac3_v2.0	SMEL4.1_09g004070.1.01	1	1389	6	259	18.6465	0.264939	30.8	24
Solmac3_v2.0	SMEL4.1_09g003810.1.01	1	1899	7	325	17.1143	0.314376	25.4	1
Solmac3_v2.0	SMEL4.1_09g003480.1.01	1	1689	10	725	42.9248	0.550622	28	11.4
Solmac3_v2.0	H12@DN2171_c0_g1_i9.p1	1	1974	8	683	34.5998	0.386018	29.8	35
Solmac3_v2.0	H12@DN55120_c0_g1_i1.p1	1	321	2	215	66.9782	0.669782	29.5	36
Solmac3_v2.0	H3@DN8576_c0_g2_i2.p1	1	552	2	262	47.4638	0.543478	27.4	41
Solmac3_v2.0	H2@DN1058_c0_g1_i14.p1	1	1299	4	175	13.4719	0.225558	27.9	20.8
Solmac3_v2.0	H2@DN1058_c0_g1_i14.p2	1	885	2	110	12.4294	0.168362	30.4	24
Solmac3_v2.0	H2@DN1058_c0_g2_i2.p1	1	2154	6	324	15.0418	0.182916	28.9	23
Solmac3_v2.0	H2@DN5319_c0_g1_i3.p1	1	768	2	95	12.3698	0.174479	31.5	25
Solmac3_v2.0	H2@DN959_c0_g1_i8.p1	1	660	4	349	52.8788	0.534848	27.3	13
Solmac3_v2.0	SMEL4.1_01g039280.1.01	1	975	6	513	52.6154	0.899487	27.5	44
Solmac3_v2.0	SMEL4.1_01g034640.1.01	1	1134	4	592	52.2046	0.529101	27.2	34.5
Solmac3_v2.0	SMEL4.1_01g023970.1.01	1	2139	10	549	25.6662	0.352501	30.4	23.6
Solmac3_v2.0	SMEL4.1_01g023550.1.01	1	435	2	155	35.6322	0.528736	28.2	41
Solmac3_v2.0	SMEL4.1_01g023540.1.01	1	378	2	151	39.9471	0.616402	24.5	11
Solmac3_v2.0	SMEL4.1_01g003060.1.01	1	864	5	337	39.0046	0.479167	32.6	28.8
Solmac3_v2.0	SMEL4.1_10g016710.1.01	1	1206	3	380	31.5091	0.315091	29.4	38.7
Solmac3_v2.0	SMEL4.1_10g012060.1.01	1	837	6	494	59.0203	1.07527	30.5	44
Solmac3_v2.0	SMEL4.1_11g025340.1.01	1	1227	4	249	20.2934	0.347188	27.8	36
Solmac3_v2.0	SMEL4.1_11g024140.1.01	1	267	1	48	17.9775	0.179775	29.4	0
Solmac3_v2.0	SMEL4.1_11g024130.1.01	1	978	4	370	37.8323	0.519427	29	42.5
Solmac3_v2.0	SMEL4.1_11g004440.1.01	1	621	2	212	34.1385	0.341385	28.7	36
Solmac3_v2.0	SMEL4.1_12g001740.1.01	1	1074	1	47	4.37616	0.0437616	26.7	22
Solmac3_v2.0	SMEL4.1_12g002400.1.01	1	2334	20	1373	58.826	1.02999	28	24.2
Solmac3_v2.0	SMEL4.1_12g003740.1.01	1	2394	10	961	40.142	0.539265	29.2	40.2
Solmac3_v2.0	SMEL4.1_02g028400.1.01	1	1254	2	240	19.1388	0.239234	26.8	44
Solmac3_v2.0	SMEL4.1_02g025010.1.01	1	1680	5	291	17.3214	0.232143	29.5	19.6
Solmac3_v2.0	SMEL4.1_02g022150.1.01	1	582	2	207	35.567	0.446735	32.4	42
Solmac3_v2.0	SMEL4.1_03g026330.1.01	1	2424	7	680	28.0528	0.324257	28.5	30.9
Solmac3_v2.0	SMEL4.1_03g019450.1.01	1	1086	6	680	62.6151	0.634438	28	37.7
Solmac3_v2.0	SMEL4.1_03g010470.1.01	1	813	2	252	30.9963	0.369004	30	11
Solmac3_v2.0	SMEL4.1_03g008270.1.01	1	924	39	643	69.5887	3.06602	28.3	21.9
Solmac3_v2.0	SMEL4.1_03g004420.1.01	1	1545	595	349	22.589	17.4045	29	21.7
Solmac3_v2.0	SMEL4.1_04g015540.1.01	1	1071	17	456	42.577	1.29318	26.8	19.6
Solmac3_v2.0	SMEL4.1_04g019780.1.01	1	1332	4	548	41.1411	0.45045	28.7	44
Solmac3_v2.0	SMEL4.1_05g001280.1.01	1	1155	4	317	27.4459	0.395671	29.5	39
Solmac3_v2.0	SMEL4.1_05g015690.1.01	1	960	1058	425	44.2708	64.5302	28.9	1.55
Solmac3_v2.0	SMEL4.1_05g016610.1.01	1	1047	14	724	69.15	1.29226	28	12.6
Solmac3_v2.0	SMEL4.1_06g008800.1.01	1	1002	6	632	63.0739	0.882236	30.1	44
Solmac3_v2.0	SMEL4.1_06g020200.1.01	1	1122	5	296	26.3815	0.639929	27	31.6
Solmac3_v2.0	SMEL4.1_06g020730.1.01	1	2430	18	1318	54.2387	0.964609	28.4	38.6
Solmac3_v2.0	SMEL4.1_06g020850.1.01	1	2367	30	1730	73.0883	1.58935	29.2	25.5
Solmac3_v2.0	SMEL4.1_06g022480.1.01	1	1122	2	199	17.7362	0.177362	25.1	36
Solmac3_v2.0	SMEL4.1_06g022720.1.01	1	2124	9	727	34.2279	0.464689	27.2	35.1
Solmac3_v2.0	SMEL4.1_07g003030.1.01	1	2298	6	492	21.4099	0.32463	30	31.3
Solmac3_v2.0	SMEL4.1_07g020880.1.01	1	1830	4	522	28.5246	0.325683	27.5	27.5
Solmac3_v2.0	H5@DN22802_c0_g1_i1.p1	1	441	2	258	58.5034	0.594104	31.9	42
Solmac3_v2.0	SMEL4.1_00g002370.1.01	1	1125	1	86	7.64444	0.0764444	27.9	28
Solmac3_v2.0	SMEL4.1_00g004570.1.01	1	495	4	243	49.0909	0.878788	30.5	0.5
Solmac3_v2.0	SMEL4.1_01g029290.1.01	1	1740	3	171	9.82759	0.0994253	26.5	17.7
Solmac3_v2.0	SMEL4.1_01g014800.1.01	1	492	1	46	9.34959	0.0934959	27.5	22
Solmac3_v2.0	SMEL4.1_01g010120.1.01	1	1650	5	533	32.303	0.33697	28.1	38.4
Solmac3_v2.0	SMEL4.1_10g011510.1.01	1	1947	16	1340	68.8238	0.982537	29.2	22.8
Solmac3_v2.0	SMEL4.1_10g008590.1.01	1	1857	9	994	53.5272	0.725902	30.4	44
Solmac3_v2.0	SMEL4.1_10g001600.1.01	1	951	7	762	80.1262	1.03365	30.7	43.1
Solmac3_v2.0	SMEL4.1_11g013920.1.01	1	330	9	328	99.3939	3.77879	27.9	40.2
Solmac3_v2.0	SMEL4.1_11g007900.1.01	1	519	3	369	71.0983	0.801541	29	1.33
Solmac3_v2.0	SMEL4.1_11g004720.1.01	1	795	4	385	48.4277	0.748428	30.7	44
Solmac3_v2.0	SMEL4.1_11g002970.1.01	1	1275	8	849	66.5882	0.807843	29.2	39
Solmac3_v2.0	SMEL4.1_12g000270.1.01	1	2079	31	1182	56.8543	1.26792	28.9	29.6
Solmac3_v2.0	SMEL4.1_12g002060.1.01	1	3147	16	1016	32.2847	0.480458	28.5	19.2
Solmac3_v2.0	SMEL4.1_12g003730.1.01	1	765	2	81	10.5882	0.210458	30.1	24
Solmac3_v2.0	SMEL4.1_12g017700.1.01	1	2703	11	1096	40.5475	0.471328	28.3	19.1
Solmac3_v2.0	SMEL4.1_12g018140.1.01	1	564	4	456	80.8511	1.03723	26.2	44
Solmac3_v2.0	SMEL4.1_02g030280.1.01	1	1077	5	352	32.6834	0.445682	29.9	26.8
Solmac3_v2.0	SMEL4.1_02g029690.1.01	1	969	3	236	24.355	0.244582	30	26
Solmac3_v2.0	SMEL4.1_02g019260.1.01	1	1908	18	901	47.2222	0.725891	28.9	21.4
Solmac3_v2.0	SMEL4.1_03g032730.1.01	1	654	1	150	22.9358	0.229358	30.1	44
Solmac3_v2.0	SMEL4.1_03g029990.1.01	1	1476	4	221	14.9729	0.161924	26	22
Solmac3_v2.0	SMEL4.1_03g027480.1.01	1	1545	2	233	15.0809	0.190291	29.1	44
Solmac3_v2.0	SMEL4.1_03g023130.1.01	1	618	5	452	73.1392	1.10032	27	32
Solmac3_v2.0	SMEL4.1_03g018860.1.01	1	1299	4	192	14.7806	0.209392	27.2	23
Solmac3_v2.0	SMEL4.1_03g015390.1.01	1	603	2	238	39.4693	0.497512	30.2	44
Solmac3_v2.0	SMEL4.1_03g015370.1.01	1	603	1	114	18.9055	0.189055	26.9	41
Solmac3_v2.0	SMEL4.1_03g006720.1.01	1	2154	4	308	14.299	0.175023	27.5	32
Solmac3_v2.0	SMEL4.1_04g017210.1.01	1	1317	8	829	62.9461	0.867882	28.4	44
Solmac3_v2.0	SMEL4.1_04g018920.1.01	1	1368	9	474	34.6491	0.440789	27.4	17.8
Solmac3_v2.0	SMEL4.1_04g019010.1.01	1	1017	6	611	60.0787	0.672566	28.7	22
Solmac3_v2.0	SMEL4.1_04g022990.1.01	1	4704	19	1519	32.2917	0.380527	30	32.2
Solmac3_v2.0	SMEL4.1_04g023630.1.01	1	1761	12	653	37.0812	0.631459	28.3	4.33
Solmac3_v2.0	SMEL4.1_05g000160.1.01	1	1722	10	805	46.748	0.549361	28.8	17.9
Solmac3_v2.0	SMEL4.1_05g012410.1.01	1	1491	13	653	43.7961	0.809524	28.1	22.2
Solmac3_v2.0	SMEL4.1_05g017950.1.01	1	1353	4	226	16.7036	0.170732	29.1	12
Solmac3_v2.0	SMEL4.1_06g009480.1.01	1	693	30	269	38.8167	4.06205	29.1	22.7
Solmac3_v2.0	SMEL4.1_06g012560.1.01	1	1029	5	435	42.2741	0.551992	29.6	26
Solmac3_v2.0	SMEL4.1_06g021540.1.01	1	1476	8	549	37.1951	0.443089	28.2	22.8
Solmac3_v2.0	SMEL4.1_06g025410.1.01	1	2418	9	909	37.5931	0.423077	28.9	25.6
Solmac3_v2.0	SMEL4.1_06g027740.1.01	1	1236	12	722	58.4142	1.08495	26.4	37.5
Solmac3_v2.0	SMEL4.1_07g004160.1.01	1	1308	6	711	54.3578	0.669725	28.9	42.7
Solmac3_v2.0	SMEL4.1_07g011730.1.01	1	2415	4	305	12.6294	0.181781	31.8	29.5
Solmac3_v2.0	SMEL4.1_07g015220.1.01	1	1734	10	515	29.7001	0.580161	30.6	34.4
Solmac3_v2.0	SMEL4.1_07g020890.1.01	1	1290	7	395	30.6202	0.42093	29.9	27.1
Solmac3_v2.0	SMEL4.1_07g023080.1.01	1	1053	8	386	36.6572	0.935423	29	34
Solmac3_v2.0	SMEL4.1_07g026070.1.01	1	2790	13	981	35.1613	0.460215	29.8	23.8
Solmac3_v2.0	SMEL4.1_08g023130.1.01	1	567	5	245	43.2099	0.611993	29.3	19.6
Solmac3_v2.0	SMEL4.1_08g022720.1.01	1	1134	7	541	47.7072	0.527337	26.3	29.1
Solmac3_v2.0	SMEL4.1_08g020700.1.01	1	1200	3	265	22.0833	0.305	28.3	16.7
Solmac3_v2.0	SMEL4.1_08g020690.1.01	1	771	2	274	35.5383	0.389105	30.9	1
Solmac3_v2.0	SMEL4.1_08g019650.1.01	1	876	6	472	53.8813	0.898402	30.2	43.3
Solmac3_v2.0	SMEL4.1_08g017210.1.01	1	1452	4	160	11.0193	0.204545	30.6	32
Solmac3_v2.0	SMEL4.1_09g024250.1.01	1	1260	1	96	7.61905	0.0761905	31.7	28
Solmac3_v2.0	SMEL4.1_09g022850.1.01	1	1740	11	576	33.1034	0.579885	29.7	26.8
Solmac3_v2.0	SMEL4.1_09g021760.1.01	1	993	1	47	4.73313	0.0473313	26.5	22
Solmac3_v2.0	SMEL4.1_09g021220.1.01	1	597	3	341	57.1189	0.658291	29.6	42
Solmac3_v2.0	SMEL4.1_09g002340.1.01	1	3066	13	1107	36.1057	0.477495	30.6	25.7
Solmac3_v2.0	H2@DN13684_c0_g1_i3.p1	1	402	3	79	19.6517	0.427861	31.6	22
Solmac3_v2.0	H2@DN16364_c0_g1_i1.p1	1	552	2	149	26.9928	0.273551	30.3	24
Solmac3_v2.0	H2@DN1643_c0_g6_i1.p1	1	453	10	349	77.0419	2.56071	28.2	27.6
Solmac3_v2.0	H2@DN19973_c0_g1_i1.p2	1	501	7	487	97.2056	1.76647	31.5	35.1
Solmac3_v2.0	H2@DN223_c0_g3_i1.p1	1	2139	19	1678	78.4479	1.19121	29	31.3
Solmac3_v2.0	H2@DN274_c0_g1_i1.p1	1	552	3	270	48.913	0.596014	28.8	35.3
Solmac3_v2.0	H2@DN3233_c0_g3_i2.p1	1	2433	14	822	33.7855	0.62762	28.2	28
Solmac3_v2.0	H2@DN5084_c0_g1_i1.p1	1	1830	28	932	50.929	1.31639	29.1	27.2
Solmac3_v2.0	SMEL4.1_01g022720.1.01	1	489	2	145	29.6524	0.458078	26.8	36
Solmac3_v2.0	SMEL4.1_01g014640.1.01	1	1329	4	477	35.8916	0.451467	25.8	44
Solmac3_v2.0	SMEL4.1_01g000280.1.01	1	1275	6	511	40.0784	0.407059	29	29.2
Solmac3_v2.0	SMEL4.1_10g025820.1.01	1	1503	3	246	16.3673	0.238856	32.2	36.7
Solmac3_v2.0	SMEL4.1_10g008630.1.01	1	2367	741	2307	97.4651	25.3739	28.6	5.46
Solmac3_v2.0	SMEL4.1_11g021750.1.01	1	1491	5	450	30.1811	0.438632	26.9	27.6
Solmac3_v2.0	SMEL4.1_12g013870.1.01	1	456	4	225	49.3421	0.640351	30	27
Solmac3_v2.0	SMEL4.1_12g016460.1.01	1	1542	4	341	22.1141	0.387808	25.9	44
Solmac3_v2.0	SMEL4.1_02g022330.1.01	1	1149	8	507	44.1253	0.530896	28.1	25
Solmac3_v2.0	SMEL4.1_02g015700.1.01	1	1071	6	663	61.9048	0.77591	28.5	35
Solmac3_v2.0	SMEL4.1_02g015180.1.01	1	3798	27	1977	52.0537	0.613481	29.2	28.4
Solmac3_v2.0	SMEL4.1_03g034050.1.01	1	1263	2	170	13.46	0.1346	24.3	32
Solmac3_v2.0	SMEL4.1_03g019430.1.01	1	1029	3	337	32.7502	0.344023	27.2	19.3
Solmac3_v2.0	SMEL4.1_03g009560.1.01	1	771	2	180	23.3463	0.23476	28.7	28
Solmac3_v2.0	SMEL4.1_03g005640.1.01	1	846	4	346	40.8983	0.647754	28.8	42.5
Solmac3_v2.0	SMEL4.1_05g005180.1.01	1	708	5	173	24.435	0.669492	30	29
Solmac3_v2.0	SMEL4.1_06g026070.1.01	1	1479	10	924	62.4746	1.0142	27.7	44
Solmac3_v2.0	SMEL4.1_07g022270.1.01	1	1647	8	881	53.4912	0.728597	29	44
Solmac3_v2.0	SMEL4.1_08g024700.1.01	1	1851	5	381	20.5835	0.300378	27.5	35.2
Solmac3_v2.0	SMEL4.1_08g002280.1.01	1	1905	8	869	45.6168	0.629921	29.4	44
Solmac3_v2.0	SMEL4.1_09g006180.1.01	1	879	2	207	23.5495	0.235495	31.2	12.5
Solmac3_v2.0	H5@DN12109_c0_g1_i6.p1	1	1017	7	443	43.5595	0.764012	26.8	31.9
Solmac3_v2.0	H2@DN217_c0_g2_i6.p1	1	1089	9	504	46.281	0.945822	27.5	31.6
Solmac3_v2.0	H2@DN23000_c0_g1_i1.p1	1	597	7	475	79.5645	1.74372	30.6	38
Solmac3_v2.0	H2@DN2341_c0_g1_i1.p1	1	1347	21	1188	88.196	2.15145	27.3	36
Solmac3_v2.0	H2@DN27621_c0_g1_i2.p1	1	1020	6	675	66.1765	0.876471	27.7	42
Solmac3_v2.0	H2@DN34721_c0_g1_i1.p1	1	522	4	292	55.9387	0.56705	30.6	23
Solmac3_v2.0	H2@DN3984_c0_g1_i4.p1	1	1728	13	938	54.2824	0.840856	26.7	28
Solmac3_v2.0	SMEL4.1_01g039450.1.01	1	1125	12	817	72.6222	1.23378	27.8	38.3
Solmac3_v2.0	SMEL4.1_01g038710.1.01	1	2862	8	667	23.3054	0.327393	28.3	23.4
Solmac3_v2.0	SMEL4.1_01g038690.1.01	1	2697	21	1026	38.0423	0.728587	27.4	18.5
Solmac3_v2.0	SMEL4.1_01g025640.1.01	1	2160	6	479	22.1759	0.35787	27	43
Solmac3_v2.0	SMEL4.1_01g022730.1.01	1	1983	14	1002	50.5295	0.804337	29.7	37.7
Solmac3_v2.0	SMEL4.1_01g021870.1.01	1	1701	4	293	17.2252	0.198707	28.5	16.2
Solmac3_v2.0	SMEL4.1_01g021860.1.01	1	1872	11	590	31.5171	0.658654	28.2	37.2
Solmac3_v2.0	SMEL4.1_01g016910.1.01	1	3549	8	602	16.9625	0.218935	28	25
Solmac3_v2.0	SMEL4.1_01g016450.1.01	1	765	5	279	36.4706	0.415686	26.6	22.8
Solmac3_v2.0	SMEL4.1_01g016440.1.01	1	435	6	249	57.2414	1.14713	26.9	25.3
Solmac3_v2.0	SMEL4.1_01g016420.1.01	1	576	2	90	15.625	0.15625	27.7	22
Solmac3_v2.0	SMEL4.1_01g015860.1.01	1	924	2	272	29.4372	0.294372	25.8	44
Solmac3_v2.0	SMEL4.1_01g012720.1.01	1	1833	4	256	13.9662	0.172941	27.5	29.8
Solmac3_v2.0	SMEL4.1_01g012140.1.01	1	1047	11	650	62.0821	1.42025	29	37.1
Solmac3_v2.0	SMEL4.1_01g011930.1.01	1	465	3	321	69.0323	0.690323	31	36.7
Solmac3_v2.0	SMEL4.1_01g011480.1.01	1	2541	7	717	28.2172	0.300669	29.3	35.4
Solmac3_v2.0	SMEL4.1_01g010460.1.01	1	2634	12	902	34.2445	0.486333	28.6	23.7
Solmac3_v2.0	SMEL4.1_01g009630.1.01	1	771	1	130	16.8612	0.168612	28.2	42
Solmac3_v2.0	SMEL4.1_01g009170.1.01	1	1983	10	892	44.9823	0.645991	29.5	41.2
Solmac3_v2.0	SMEL4.1_01g005800.1.01	1	939	4	506	53.8871	0.637913	28.6	17.5
Solmac3_v2.0	SMEL4.1_01g005790.1.01	1	1020	2	268	26.2745	0.292157	31.1	37
Solmac3_v2.0	SMEL4.1_10g027090.1.01	1	2139	10	1009	47.1716	0.631604	28.5	36.2
Solmac3_v2.0	SMEL4.1_10g025800.1.01	1	2004	5	426	21.2575	0.288922	26.7	17
Solmac3_v2.0	SMEL4.1_10g025580.1.01	1	1230	2	124	10.0813	0.102439	27.8	22
Solmac3_v2.0	SMEL4.1_10g025450.1.01	1	1449	6	528	36.4389	0.613527	27.9	36.7
Solmac3_v2.0	SMEL4.1_10g024430.1.01	1	1851	17	1060	57.2663	1.04754	29	22.1
Solmac3_v2.0	SMEL4.1_10g021780.1.01	1	657	2	122	18.5693	0.191781	27.9	22
Solmac3_v2.0	SMEL4.1_10g019180.1.01	1	891	3	191	21.4366	0.261504	30.1	23.3
Solmac3_v2.0	SMEL4.1_10g015460.1.01	1	390	4	241	61.7949	0.694872	29.4	25.5
Solmac3_v2.0	SMEL4.1_10g014660.1.01	1	1017	6	303	29.7935	0.623402	29.2	34
Solmac3_v2.0	SMEL4.1_10g011150.1.01	1	534	3	278	52.0599	0.531835	27.7	33.3
Solmac3_v2.0	SMEL4.1_11g015300.1.01	1	645	4	140	21.7054	0.28062	28	22
Solmac3_v2.0	SMEL4.1_11g002430.1.01	1	534	6	259	48.5019	0.775281	28.5	26.7
Solmac3_v2.0	SMEL4.1_11g000740.1.01	1	2145	6	524	24.4289	0.336131	30	35.3
Solmac3_v2.0	SMEL4.1_11g000560.1.01	1	1743	8	1054	60.4705	0.688468	27.6	44
Solmac3_v2.0	SMEL4.1_11g000540.1.01	1	1098	7	737	67.122	0.911658	29.4	42.9
Solmac3_v2.0	SMEL4.1_12g001260.1.01	1	1668	6	629	37.7098	0.43765	26.4	39.8
Solmac3_v2.0	SMEL4.1_12g007250.1.01	1	690	6	192	27.8261	0.413043	29	14.7
Solmac3_v2.0	SMEL4.1_12g014140.1.01	1	1380	5	514	37.2464	0.465217	26.9	38.8
Solmac3_v2.0	SMEL4.1_12g017400.1.01	1	642	2	104	16.1994	0.285047	26.4	28
Solmac3_v2.0	SMEL4.1_02g028720.1.01	1	279	1	43	15.4122	0.154122	32	22
Solmac3_v2.0	SMEL4.1_02g027820.1.01	1	540	2	226	41.8519	0.418519	24.5	41
Solmac3_v2.0	SMEL4.1_02g023350.1.01	1	1077	4	159	14.7632	0.322191	29.4	28
Solmac3_v2.0	SMEL4.1_02g023190.1.01	1	1092	2	299	27.381	0.27381	26.6	44
Solmac3_v2.0	SMEL4.1_02g021180.1.01	1	498	1	70	14.0562	0.140562	29.2	24
Solmac3_v2.0	SMEL4.1_02g020750.1.01	1	843	6	383	45.433	0.806643	28.5	36
Solmac3_v2.0	SMEL4.1_02g020200.1.01	1	1320	2	162	12.2727	0.122727	27.8	24
Solmac3_v2.0	SMEL4.1_02g018750.1.01	1	1293	4	281	21.7324	0.261408	28.5	23
Solmac3_v2.0	SMEL4.1_02g018110.1.01	1	1074	3	283	26.3501	0.263501	29.9	26.7
Solmac3_v2.0	SMEL4.1_02g017980.1.01	1	2181	9	797	36.5429	0.431912	30.5	34.7
Solmac3_v2.0	SMEL4.1_02g010050.1.01	1	795	8	580	72.956	0.983648	29.8	30.2
Solmac3_v2.0	SMEL4.1_02g004950.1.01	1	945	4	207	21.9048	0.417989	29.1	28.5
Solmac3_v2.0	SMEL4.1_02g002570.1.01	1	2337	10	408	17.4583	0.267865	28.9	23.2
Solmac3_v2.0	SMEL4.1_03g032950.1.01	1	2424	46	1595	65.8003	1.44472	28.9	24.3
Solmac3_v2.0	SMEL4.1_03g028650.1.01	1	759	2	300	39.5257	0.395257	27.3	44
Solmac3_v2.0	SMEL4.1_03g028290.1.01	1	1482	8	502	33.8731	0.487854	29	30.6
Solmac3_v2.0	SMEL4.1_03g027710.1.01	1	1548	5	222	14.3411	0.334625	26	36.4
Solmac3_v2.0	SMEL4.1_03g027430.1.01	1	1275	26	627	49.1765	1.4651	29.6	25.2
Solmac3_v2.0	SMEL4.1_03g019420.1.01	1	1020	2	237	23.2353	0.294118	32	25
Solmac3_v2.0	SMEL4.1_03g017370.1.01	1	927	10	469	50.5933	1.23085	26.9	30.6
Solmac3_v2.0	SMEL4.1_03g015770.1.01	1	2925	15	976	33.3675	0.34906	28.7	19.5
Solmac3_v2.0	SMEL4.1_03g002870.1.01	1	1512	8	512	33.8624	0.464286	29.8	27.8
Solmac3_v2.0	SMEL4.1_03g001790.1.01	1	1263	4	436	34.521	0.41251	29.2	42.5
Solmac3_v2.0	SMEL4.1_04g001760.1.01	1	477	2	142	29.7694	0.375262	27.6	28
Solmac3_v2.0	SMEL4.1_04g002340.1.01	1	1056	3	320	30.303	0.394886	30.6	44
Solmac3_v2.0	SMEL4.1_04g003350.1.01	1	435	2	175	40.2299	0.689655	29.9	44
Solmac3_v2.0	SMEL4.1_04g020870.1.01	1	1086	2	300	27.6243	0.276243	27.3	44
Solmac3_v2.0	SMEL4.1_04g022910.1.01	1	1323	4	300	22.6757	0.250189	31	31.5
Solmac3_v2.0	SMEL4.1_04g023660.1.01	1	2949	11	1305	44.2523	0.520176	27.8	42.2
Solmac3_v2.0	SMEL4.1_05g003130.1.01	1	738	4	261	35.3659	0.48103	29.1	32.2
Solmac3_v2.0	SMEL4.1_05g005250.1.01	1	240	1	46	19.1667	0.191667	35.5	22
Solmac3_v2.0	SMEL4.1_05g015210.1.01	1	2217	17	716	32.2959	0.520072	29	22.2
Solmac3_v2.0	SMEL4.1_05g019330.1.01	1	1284	2	163	12.6947	0.126947	29.1	28
Solmac3_v2.0	SMEL4.1_06g000180.1.01	1	1038	8	554	53.3719	0.837187	30.2	36.5
Solmac3_v2.0	SMEL4.1_06g011890.1.01	1	933	4	101	10.8253	0.204716	30	22
Solmac3_v2.0	SMEL4.1_06g018550.1.01	1	702	3	234	33.3333	0.343305	29.3	29.3
Solmac3_v2.0	SMEL4.1_06g024570.1.01	1	1707	8	506	29.6426	0.438196	29.7	30.5
Solmac3_v2.0	SMEL4.1_06g025950.1.01	1	528	3	323	61.1742	0.74053	30	43.3
Solmac3_v2.0	SMEL4.1_06g026690.1.01	1	1296	10	787	60.7253	1.01852	28	42.8
Solmac3_v2.0	SMEL4.1_06g026700.1.01	1	618	4	284	45.9547	0.590615	26.9	25.2
Solmac3_v2.0	SMEL4.1_06g026740.1.01	1	639	5	440	68.8576	0.805947	27.1	32
Solmac3_v2.0	SMEL4.1_06g026750.1.01	1	2034	9	972	47.7876	0.578171	28.9	41.1
Solmac3_v2.0	SMEL4.1_07g003570.1.01	1	1434	10	852	59.4142	0.800558	28.7	35.6
Solmac3_v2.0	SMEL4.1_07g020500.1.01	1	660	5	301	45.6061	0.678788	27.4	32
Solmac3_v2.0	SMEL4.1_07g026370.1.01	1	1983	14	697	35.1488	0.522945	29	26.9
Solmac3_v2.0	SMEL4.1_08g018690.1.01	1	2520	2	266	10.5556	0.112302	27.5	0
Solmac3_v2.0	SMEL4.1_08g011490.1.01	1	3939	17	1111	28.2051	0.353135	28.7	18.8
